Stock,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,55,58,59,60,61,62,63
SUNW,18099978.80173531,41515108.563819766,-2530856.18200727,-30043779.96004037,15467220.366402376,-18202065.458073005,100503473.20079176,86633816.50572321,8769401.68849205,16408355.873586316,44434258.4414961,-8538727.53956055,-48647686.39486914,49134493.039186366,15091423.793311125,-2860171.036046809,-3712085.6031495,-10185801.420769144,-44208390.90614426,-14143084.34798017,9063646.382730644,14004225.60075678,4123091.643098322,-14840803.777717115,-9775432.43830816,-30905939.186124414,33035277.460033294,-18658405.467178524,109715008.90455528,-21538212.84262456,22445945.64796536,-60494890.92844904,-20153424.006447256,3992692.964573357,8996332.984105816,-41548213.455248445,-75367049.65779899,30289839.530437827,-26970772.40971345,-7255913.585730959,-99618052.2523838,-2466259.813750013,21829988.47011456,9283467.086338893,-26853821.47430076,11753636.130432766,108672607.02245528,37980243.0106406,-5218436.524336215,-5630592.962398152,-25920012.25024412,-19166947.17562509,-2399373.437351896,-16786652.90243481,-19755176.02748341,-20334520.081986327,4342805.755186998,-3351169.721496321,5434005.042391238,-40692085.1750099,3279719.528241659
JAVA,18099978.80173531,41515108.563819766,-2530856.18200727,-30043779.96004037,15467220.366402376,-18202065.458073005,100503473.20079176,86633816.50572321,8769401.68849205,16408355.873586316,44434258.4414961,-8538727.53956055,-48647686.39486914,49134493.039186366,15091423.793311125,-2860171.036046809,-3712085.6031495,-10185801.420769144,-44208390.90614426,-14143084.34798017,9063646.382730644,14004225.60075678,4123091.643098322,-14840803.777717115,-9775432.43830816,-30905939.186124414,33035277.460033294,-18658405.467178524,109715008.90455528,-21538212.84262456,22445945.64796536,-60494890.92844904,-20153424.006447256,3992692.964573357,8996332.984105816,-41548213.455248445,-75367049.65779899,30289839.530437827,-26970772.40971345,-7255913.585730959,-99618052.2523838,-2466259.813750013,21829988.47011456,9283467.086338893,-26853821.47430076,11753636.130432766,108672607.02245528,13067167.387233026,21914589.16917704,63312882.88336525,52024006.1205425,6188244.041496716,40943924.04589901,-34020185.10797212,-3965882.5948016425,21305859.57305231,33879073.50963469,67848445.82459463,14083025.126280855,1513467.6960092746,-32269708.47217336
ORCL,-1301417.5712372093,16300690.525915252,13344145.455409523,17610839.031655442,5688429.917267871,-57953377.68667975,41325940.26874168,-7781656.439002959,7767948.816997341,39363376.552228935,59136028.20474281,37449853.35000713,-13442116.437281145,16767960.78934635,8874675.711384974,35419868.58931017,-8943066.664512623,12993903.285661297,7517507.733980264,13944525.058208624,16957239.36274725,-100017911.87621836,-2616228.1756308475,-8228272.611110229,3405972.554512876,-10043741.619016591,16218147.255682629,-532437.0399065809,-51943075.63651911,20708193.278073054,61426450.6313568,-2053363.122637043,1977109.239626583,-7752490.53382079,-32111430.944307998,-34292931.362338595,-21232027.996383093,19663415.787444636,-13686610.850484904,6368914.034903144,-44119681.193334654,-73013718.7524009,15855265.380746469,-14693052.686525254,32071480.573347226,3814922.843335372,16882919.9844882,38017134.16031733,-9104192.112398105,9556645.65281058,36468367.850324176,7217841.35197395,30291916.84029257,-30992975.2941037,-22656945.78819208,27484616.773100168,11335413.97789584,3796672.9683253807,3967125.599841154,5294308.819604689,62151709.3434334
MSFT,-22080151.135833155,-3399240.638603589,-94486537.98796916,-35961527.5527895,-42139332.63612885,76261985.586288,6041806.693030946,-139833756.76870275,20822484.34764224,-49124614.72328405,-95361302.6372373,107728579.22664982,-9790405.622178232,-110940694.71900986,-36641525.75048529,-2142057.193517256,20527690.15694311,-6378517.125432603,35183028.41389629,-48271240.75887301,201183652.94996327,-10456067.73320117,-38511567.87785673,-58399471.37052634,-15901297.844782343,-63352764.7512448,4440242.062505158,-6900464.396270477,-46210595.18060718,-77488254.65202165,12336899.589469409,39963705.529502,66075464.66103717,-18712232.839875396,-44954514.662613325,-14284270.299155362,-29915414.47381466,-33568463.56294138,-18942863.579812106,-15441622.907231197,25284782.93232252,-11731982.83626432,-77534767.88949193,-7391686.309281899,-19691654.989180587,-9576516.11958998,62423242.36763432,16436546.898560695,-18625232.27709765,8438535.429935263,51652874.036711335,-13021464.325400284,53094767.56042185,-34346288.09801688,-61824874.648428544,13041076.022020744,-46914177.26392972,7132824.94389041,-195255061.1149275,-198225503.6529848,-248022119.4024185
AYE,3548067.332670591,5116667.408920726,4886022.125941905,8424579.796891842,6042888.147160461,7689416.707403585,1892492.776574049,-26023.63274646644,12317118.12123465,8205470.574111674,5832274.023910317,6681818.961016999,8013669.858452242,1559630.2958473912,21215.999209241607,4263412.97229131,7751378.986923217,-444480.1408072971,-1135170.8826526003,514891.1233056552,-604497.9731445434,-3377096.806124965,-1226219.1158945118,-2163980.7880865657,-1684176.2660150856,6889416.027354488,-10700885.731244829,1419503.2184132908,2777288.868855044,3950847.620822985,29153676.50503216,4271297.630309577,-6036254.205985982,-2179994.135000862,1782534.2436565177,-3123980.486221333,-5017345.518005711,-12175072.90914162,-2573383.887158838,41515.55694980571,-13716872.335857932,-13046643.321671952,-2736047.834757437,-1250705.358390303,-2663970.195603852,5771202.157950478,4787940.941714707,407933.4548155416,-311088.20748713653,494090.5047955008,-3031708.547712616,1805428.861390418,772543.6659353978,-2464689.981708948,-254132.88491742432,-995904.6890419312,-765467.9009300226,9828220.034395449,-92875.8189864693,2354909.56386846,17364938.600682877
TROW,-25622412.074216098,-1692491.673757392,-7824260.2429600945,-5724989.237071327,-2866463.78890603,771032.3650731512,-457598.7972628128,-1099620.1837599091,977139.5309930831,-806099.9118234178,-4969029.752708781,394262.0640126914,-4750269.432142858,-3797378.472455494,-1616346.105608769,1368033.2044273622,8027293.988822174,-1015254.6041184018,3825916.342912357,-457586.0821749641,2377550.5433281083,4671417.308285056,-892605.732051189,29195.498622446128,1680098.1419630907,-2910099.695396091,-2925853.6794787934,-130342.3710563452,-5724831.575532209,4557814.517503996,-217055.2902587554,-291010.8516580217,6258688.357840383,-4894079.284464213,-9289186.68707739,-4930848.054277627,-1804145.6608569128,-432323.792133886,-6046927.672752963,-3401608.523179504,-9224405.60767925,1778798.6768393866,-6431510.8659320725,-2256523.9986352213,-2449289.365462461,-4536911.433102604,166551.72254694675,-1351452.638978953,-6054182.94243117,-751006.0129675192,-4156239.082833157,-6950799.185621171,2145753.0588504057,-956849.2005912206,2058622.7009113124,438669.8712149637,-1131552.3323028325,-976264.9772962146,-3936417.449593857,4393311.962850106,989701.306473866
HON,2695800.041792553,1790047.258453695,5404617.841230859,2075316.1484114027,7753473.449751741,27104587.101715285,17021974.71852016,-6577744.352481922,816237.0534645083,91690.06933437068,26704702.825558376,10150417.275802195,-9801384.408607988,-8387005.708906238,-10139345.24215142,45031397.49004903,-6257146.784333536,932238.3967986904,-34541650.82663455,12219044.415859034,38017570.56951983,59199232.49449485,172094.52442718158,-9048678.758283162,-34437873.74673063,-15011080.01139304,-53372237.880612,-12842384.549653322,-1670398.6382322866,13831309.596158983,-1461027.333120765,-3671929.230794017,-14017138.563657528,4066216.88239388,-20293725.19074742,4080825.3170678425,-785124.1172118061,15800293.45472924,535115.132888391,-584789.4888381418,-26863549.89209336,-9387751.829467967,-8239648.321238687,-7468466.701924094,15238538.838877585,-358308.61757475755,11057187.680166643,-10156841.517478136,-13896652.235899264,163514.86362744975,-8015164.392641194,6399502.610935691,760712.22989205,-12358249.606266934,5159210.624424488,84173.43757114052,2235669.167125128,-1308825.124718323,-5695485.988844437,-1397091.4421908648,7101732.632768877
EMC,-12938324.899124444,82875534.00399499,74518487.55537097,101207194.44003265,-16439210.186005022,16988275.509142667,-17941568.3078993,39343396.0198681,2214772.176427503,-7356866.045847535,-3681181.5679652,-1585826.683537236,-1470717.8687244265,-18731450.764346886,45547253.13317848,163984571.77897206,88461251.16612752,2234596.2140192,106016071.75148474,14490335.813417908,190412778.7853877,-710712.5474819166,51373480.44438612,48284912.3943693,-54351623.22742401,-37652694.02188725,50298977.52589881,2449021.9523240533,-20571613.396973573,-6290510.211715396,58718326.58054307,2047257.6163622213,38298748.518820696,58550767.95336048,16577035.872810148,-17610453.14626019,2818338.172886112,115012577.93832237,55325885.028658405,-29439897.26684328,-45719534.48571574,34024635.72143205,19099317.718302123,49711034.0238629,25938119.41649252,-26547259.825718246,42691192.08845296,8134951.718525475,-6255431.32850319,12103612.529289171,-5817076.326691637,1778003.1735822852,31642371.559781272,-29079175.530902337,13220418.619716568,57537303.97424893,5931297.756280667,-562913.4520856384,-42437373.42805029,-22142939.150433544,27353552.04609084
FO,17662188.818043765,9706102.166457957,12999944.527519789,9271306.492452286,11481549.497110387,9232119.537413804,3981258.553798664,10766864.617025323,2278973.127511564,3708581.526315284,2915203.64909172,-537344.5656100991,-12052381.667346489,-378046.9098317097,-3343590.296947321,-2230794.013906685,1097961.1275321878,2711541.271381936,-5190211.837328008,-1244965.7731415653,-703837.1241919848,-3220294.650908857,5096878.357971653,3926941.812885681,752113.7269033435,-217771.07743638888,-5360770.859956828,-6268983.567259584,-8437161.929202767,1170027.1781077352,4237641.766683793,2778962.352710948,-3959630.093415096,-8812551.261131782,-21807491.03705808,-27703257.893474974,291555.00961042487,933717.3282755994,-41556.825880043405,394879.4590230754,-3493621.324046397,-2266035.4080612864,-2055102.8212940388,458912.1036583573,-982560.019907624,-3378455.4619170665,-3462626.233073951,-1655850.7034796558,-16284.88747764954,-1201672.784926098,-970918.7084839696,1403063.5663423983,-1294693.6606608494,-3977352.7344432217,-4096792.4279114776,1869638.049708076,-2883528.15272039,-4896352.00873836,-1522716.7358432612,-6431612.171359496,-4732784.751708332
